"Keyword 2","Product (15)","Product Line Code","Description Full","Whse Minimums","Whse Maximums","On Shelf","Whse 2 Primary Bin","Whse 5 Primary Bin","Whse 5 On Hand"
"0135B64","P7655","MALLC","6x4 Blk Std MI Red Coupling","32","88","0","C04-01D","","6"
"0131B2122","P7656","MALLC","2-1/2X2 Blk Std MI 90 Red Elbo","48","132","23","C04-05C","","54"
"0134B211234","P7657","MALLC","2x1-1/2x3/4 Blk Std MI Red Tee","80","220","0","C04-38D","","5"
"","P7658","MALLC","1 GALV STD M.I. S O TEE","160","440","0","C04-37D","",""
"65.54","P7660","MALLC","3x1 Blk Std MI Red Cplg","48","132","27","C04-13C","","16"
"0144G1","P7661","MALLC","1 Gal MI Service Tee","160","440","0","C04-34A","","40"
"0126G6","P7662","MALLC","6 Gal MI Std COUPLINGS","16","44","0","C04-37D","",""
"0134B3414","P7672","MALLC","3/4x1/4 Std Blk M I Red Tee","400","1100","836","C04-36B","","186"
"0134B11112","P7673","MALLC","1x1x1-1/2 Blk Std M I Red Tee","144","396","54","C04-20D","",""
"0128B18","P7678","MALLC","1/8 Std Blk Mall Cross","32","88","30","C04-01D","","218"
"0131B4212","P7683","MALLC","4x2-1/2 Blk Std MI 90 Red Elb","32","88","1","C04-28C","","6"
"0134B3814","P7685","MALLC","3/8x1/4 Blk Std M I Red Tee","1920","5280","305","C04-01D","","-11"
"0120B334","P7686","MALLC","3x3/4 Blk Hex Bushing","96","264","74","C04-15C","","-7"
"0510G18","P7689","MALLC","1/8 Gal Std M I Cap","5760","15840","0","C04-38D","","1460"
"0318B18","P7690","MALLC","1/8 Blk Floor Flange","1440","3960","0","C04-29C","","73"
"0318B14","P7691","MALLC","1/4 Blk Floor Flange","120","330","30","C04-03D","","67"
"0134B3438","P7693","MALLC","3/4x3/8 Blk Std M I Red Tee","400","1100","71","C04-01D","","-10"
"","P7694","MALLC","3\8 Gal Service Tees","32","88","0","C04-38D","","20"
"","P7695","MALLC","1/2 Gal Service Tees","480","1320","0","C04-37D","",""
"","P7696","MALLC","3/4 Gal Service Tees","300","825","0","C04-37D","",""
"","P7697","MALLC","1/2 Gal MI SO Tee","400","1100","0","C04-38D","","88"
"","P7698","MALLC","1-1/4 Gal Std MI SO Tee","72","198","0","C04-37D","",""
"0118G1","P7699","MALLC","1 Gal Std M I SO Elbow","160","440","0","C04-38D","","31"
"","P7700","MALLC","5 Gal Banded MI Couplings","8","22","5","C04-03D","",""
"","P7701","MALLC","2-1/2 Gal Std MI Cross","24","66","0","C04-37D","",""
"","P7702","MALLC","3/8 Gal Floor Flange","300","825","0","C04-38D","","53"
"","P7703","MALLC","1/4 Gal Std M I Locknut","3000","8250","0","C04-38D","","650"
"","P7704","MALLC","3/8 Gal Std M I Locknut","3000","8250","373","C04-38D","","13"
"","P7705","MALLC","6 Gal Sq Hd Pipe Plug","40","110","1","C04-38D","","1"
"","P7706","MALLC","1/8 Gal M I 150# GJ Union","960","2640","424","C04-02D","",""
"0135G3418","P7707","MALLC","3/4x1/8 Gal Std M I Red Coupl MALLC GALCHI","840","2310","0","C04-03D","",""
"0135G114","P7708","MALLC","1x1/4 Gal Std M I Red Coupling","540","1485","119","C04-03D","","237"
"0135G138","P7709","MALLC","1x3/8 Gal Std M I Red Coupli","480","1320","100","C04-38D","","148"
"0120G1218","P7710","MALLC","1/2x1/8 Gal Hex Bushing","2400","6600","322","C04-02D","","587"
"0120G3418","P7711","MALLC","3/4x1/8 Gal Hex Bushing","1200","3300","225","C04-26D","","36"
"","P7712","MALLC","1-1/4x1/4 Gal Hex Bushing","480","1320","29","C04-02D","","18"
"0120G11438","P7713","MALLC","1-1/4x3/8 Gal Hex Bushing","480","1320","25","C04-02D","","54"
"","P7714","MALLC","2x3/8 Gal Hex Bushing","240","660","0","C04-37D","",""
"","P7715","MALLC","6X3 Gal Hex Bushing","16","44","15","C04-05D","",""
"","P7716","MALLC","2-1/2x1-1/4 Gal 90 RED ELL","12","12","0","C04-37D","",""
"","P7717","MALLC","2-1/2x1-1/2 Gal 90 RED ELL","48","132","0","C04-38D","","50"
"0131G2122","P7718","MALLC","2-1/2x2 Gal 90 Red Elbow","48","132","24","C04-38D","","69"
"","P7719","MALLC","1/4x1/8 Gal Std M I Red Tee","32","88","200","C04-04D","","575"
"","P7720","MALLC","2x2x2-1/2 Gal Std Red Tee","48","132","0","C04-37D","",""
"","P7722","MALLC","5 Gal Std M I 90 Elbow","8","22","4","C04-38D","","5"
"","P7723","MALLC","5 Gal Std M I 45 Elbow","4","11","1","C04-02D","",""
"","P7724","MALLC","2-1/2x1 Gal Std 90 Red Elbow","32","88","0","C04-38D","","5"
"","P7725","MALLC","3x1-1/4 Gal Std 90 Red Elbow","32","88","0","C04-38D","","44"
"","P7726","MALLC","3x2-1/2 Gal Std 90 Red Elbow","32","88","0","C04-38D","","9"
"","P7727","MALLC","1-1/2x1 Gal Std M I 90 Red Str eet Elbow","32","88","0","C04-38D","","800"
"0135B114","P7728","MALLC","1x1/4 Blk Std M I Red Coupling","540","1485","346","C04-24C","","124"
"0135G4112","P7729","MALLC","4x1-1/2 Gal Std M I Red Coupli ng","24","66","0","C04-38D","","12"
"114G0159","P7794","MALLC","1-1/4 Gal Hex Socket Plug Stl","32","88","0","C04-38D","","25"
"","P7843","MALLC","6x2 1/2 GAL STD M I RED COUP","8","12","0","C04-37D","",""
"","P7844","MALLC","8x6 GAL STD M I RED TEE","8","16","0","C04-37D","",""
"","P7845","MALLC","8x3 GAL STD M I RED TEE","8","16","0","C04-37D","",""
"","P7846","MALLC","8x6 GAL STD M I RED COUP","8","16","0","C04-37D","",""
"","P7847","MALLC","8 GAL BANDED M I COUPLING","8","16","0","C04-37D","",""
"0126L1","P8200","MALLC","1 BLK LEFT & RIGHT MI COUPLING","400","1100","24","C04-25B","","0"
"0149B5","P8526","MALLC","5 Blk Sq Countersunk Pipe Plug","6","10","0","C04-37D","",""
"120DT21","P9034","MALLC","2x1 DOUBLE TAP BUSHING","32","88","59","C04-38D","",""
"0134B2122123","P9345","MALLC","2-1/2x2-1/2x3 Blk MI BH Tee","12","12","0","C04-37D","",""
"0128B4","P9468","MALLC","4 BLK MI CROSS TEE","8","22","0","C04-37D","",""
"0120G3121","P9478","MALLC","3-1/2x1 Galv Hex Bushing","32","88","0","C04-38D","","19"
"2 GAL HEX STL","P9557","MALLC","2 Gal Hex Socket Stl plug","16","16","0","C04-37D","",""
"0120B62","P9664","MALLC","6x2 Blk MI Hex Bushing","32","88","4","C04-22C","","3"
"0120B52","P9890","MALLC","5x2 Blk Hex Bushing","32","88","10","C04-03C","","-1"
"0131B1218","P1043","MALLC","1/2x1/8 Blk Std M I 90 Red ElL","960","2640","112","C04-27C","","133"
"0131B3418","P1046","MALLC","3/4x1/8 Blk Std MI 90 Red Elbo","800","2200","0","C04-38D","","123"
"0131B2121","P1064","MALLC","2-1/2x1 Blk Std M I 90 Red Elb ow","128","352","6","C04-01D","","17"
"0131B212114","P1065","MALLC","2-1/2x1-1/4 Blk Std MI 90 EL","64","176","4","C04-01D","","9"
"0131B212112","P1066","MALLC","2-1/2x1-1/2 Blk Std M I 90 Red Elbow","48","132","18","C04-11C","","24"
"0131B31","P1068","MALLC","3x1 Blk Std M I 90 Red Elbow","32","88","4","C04-01D","","5"
"0131B3114","P1069","MALLC","3x1-1/4 Blk Std M I 90 Red Elbow","32","88","29","C04-01D","","0"
"0131B3112","P1070","MALLC","3x1-1/2 Blk Std M I 90 Red Elbow","80","220","28","C04-30C","","3"
"0113B3412","P1101","MALLC","3/4x1/2 Blk Std M I 90 Red Str eet Ell","1200","3300","0","C04-37D","",""
"0113B134","P1102","MALLC","1x3/4 Blk Std M I 90 Red Stree t Elbow","720","1980","200","C04-38D","",""
"0118B114","P1118","MALLC","1-1/4 Blk Std M I S O Elbow","180","495","0","C04-37D","",""
"0118B112","P1119","MALLC","1-1/2 Blk Std M I S O Elbow","144","396","0","C04-38D","","4"
"0118B2","P1120","MALLC","2 Blk Std M I S O Elbow","96","264","24","C04-01D","","-4"
"0134B1418","P1135","MALLC","1/4x1/8 Blk Std M I Red Tee","600","1650","750","C04-29C","","-570"
"0134B383812","P1138","MALLC","3/8x3/8x1/2 BH Blk Std M I Red Tee","1280","3520","346","C04-37D","","-346"
"0134B312","P1176","MALLC","3x1/2 Blk Std M I Red Tee","20","55","0","C04-17C","","0"
"0134B64","P1190","MALLC","6x4 Blk Std M I Red Tee","8","22","2","C04-38D","","0"
"121412B134","P1193","MALLC","1/2x1/4x1/2 Blk Std M I Red Te e","1120","3080","0","C04-37D","",""
"0134B123838","P1194","MALLC","1/2x3/8x3/8 Blk Std M I Red Te e","1280","3520","0","C04-37D","",""
"0134B34121","P1201","MALLC","3/4x1/2x1 Blk Std M I Red Tee","288","792","0","C04-38D","","72"
"0119B114","P1245","MALLC","1-1/4 Blk Std M I S O Tee","72","198","0","C04-38D","","21"
"0119B112","P1246","MALLC","1-1/2 Blk Std M I S O Tee","120","330","0","C04-37D","",""
"0130B38","P1248","MALLC","3/8 Blk Std M I Ext Pieces","1920","5280","0","C04-38D","","293"
"","SP*00002127","MALLC","2 x 1-1/2 GALV STREET EL","16","16","0","C04-37D","",""
"0135B54","P1331","MALLC","5x4 Blk Std M I Red Coupling","6","10","0","C04-37D","",""
"","P1334","MALLC","6x5 Blk Std MI Red Coupling","32","88","10","C04-38D","","66"
"0406B18","P1349","MALLC","1/8 Blk Std M I Locknut","6000","16500","0","C04-37D","",""
"0406B14","P1350","MALLC","1/4 Blk Std M I Locknut","3000","8250","7238","C04-01D","","2228"
"0406B38","P1351","MALLC","3/8 Blk Std M I Locknut","3000","8250","0","C04-37D","",""
"0128B3","P1368","MALLC","3 Blk Std M I Cross","32","88","0","C04-37D","",""
"","SP*00002195","MALLC","1-1/2 X 3/8 BLK COUPLING","24","24","0","C04-37D","",""
"0129B312","P1395","MALLC","3-1/2 Blk Sq Hd Pipe Plug","16","16","0","C04-37D","",""
"0120B11438","P1413","MALLC","1-1/4x3/8 Blk Hex Bushing","480","1320","120","C04-38D","",""
"0120B214","P1423","MALLC","2x1/4 Blk Hex Bushing","480","1320","78","C04-38D","","-9"
"0120B312","P1436","MALLC","3x1/2 Blk Hex Bushing","192","528","16","C04-01D","","2"
"0120B312112","P1443","MALLC","3-1/2x1-1/2 Blk Hex Bushing","64","176","12","C04-38D","",""
"0120B3122","P1444","MALLC","3-1/2x2 Blk Hex Bushing","64","176","134","C04-29C","","-55"
"0120B312212","P1445","MALLC","3-1/2x2-1/2 Blk Hex Bushing","128","352","0","C04-37D","",""
"0120B3123","P1446","MALLC","3-1/2x3 Blk Hex Bushing","64","176","53","C04-06C","","0"
"0120B4312","P1454","MALLC","4x3-1/2 Blk Hex Bushing","80","220","19","C04-06D","","0"
"","SP*00002364","MALLC","1/4 MAL ST EL ZINC YELLOW 150#","480","480","0","C04-37D","",""
"","SP*00002379","MALLC","1/4 MAL CROSS ZINC YELLOW 150#","480","480","0","C04-37D","",""
"0149B4","P1592","MALLC","4 Blk Sq Countersunk Pipe Plug","80","220","0","C04-37D","",""
"0131G3818","P1937","MALLC","3/8x1/8 Gal Std M I 90 Red Elb ow","1680","4620","0","C04-37D","",""
"0131G1218","P1939","MALLC","1/2x1/8 Gal Std M I 90 Red Elb ow","960","2640","0","C04-37D","",""
"0131G3418","P1942","MALLC","3/4x1/8 Gal Std M I 90 Red Elb ow","800","2200","0","C04-37D","",""
"0131G31","P1964","MALLC","3x1 Gal Std M I 90 Red Elbow","32","88","0","C04-38D","","5"
"0131G42","P1969","MALLC","4x2 Gal Std M I 90 Red Elbow","48","132","0","C04-37D","",""
"0131G43","P1970","MALLC","4x3 Gal Std M I 90 Red Elbow","36","99","8","C04-37D","","-8"
"0113G112114","P2000","MALLC","1-1/2x1-1/4 Gal Std M I 90 Red Street Elbow","240","660","0","C04-38D","","2"
"","P2001","MALLC","1x3/4 Gal Std M I 90 Red Street Elbow","60","60","0","C04-37D","",""
"0118G114","P2014","MALLC","1-1/4 Gal Std M I S O Elbow","180","495","0","C04-37D","",""
"0118G2","P2016","MALLC","2 Gal Std M I S O Elbow","96","264","0","C04-38D","","11"
"0124G5","P2029","MALLC","5 Gal Std M I Tee","8","22","0","C04-37D","",""
"0134G3818","P2032","MALLC","3/8x1/8 Gal Std M I Red Tee","32","88","0","C04-38D","","650"
"0134G3814","P2033","MALLC","3/8x1/4 Gal Std M I Red Tee","1920","5280","0","C04-38D","","125"
"0134G383812","P2034","MALLC","3/8x3/8x1/2 BH Gal Std M I Red Tee","1280","3520","0","C04-37D","",""
"0134G312","P2072","MALLC","3x1/2 Gal Std M I Red Tee","8","16","0","C04-37D","",""
"0134G63","P2085","MALLC","6x3 Gal Std M I Red Tee","8","22","0","C04-37D","",""
"0134G64","P2086","MALLC","6x4 Gal Std M I Red Tee","8","12","0","C04-37D","",""
"0134G343438","P2094","MALLC","3/4x3/4x3/8 Gal Std M I Red Te e","400","1100","4","C04-38D","","96"
"0119G112","P2142","MALLC","1-1/2 Gal Std M I S O Tee","120","330","0","C04-38D","","52"
"0130G38","P2144","MALLC","3/8 Gal Std M I Ext Pieces","1920","5280","0","C04-38D","","40"
"0318G18","P2180","MALLC","1/8 Gal Floor Flange","1440","3960","0","C04-37D","",""
"0318G14","P2181","MALLC","1/4 Gal Floor Flange","120","330","0","C04-37D","",""
"0135G64","P2228","MALLC","6x4 Gal Std M I Red Coupling","20","55","0","C04-38D","","1"
"0406G18","P2245","MALLC","1/8 Gal Std M I Locknut","6000","16500","0","C04-37D","",""
"0128G18","P2254","MALLC","1/8 Gal Std M I Cross","1440","3960","0","C04-37D","",""
"0128G3","P2264","MALLC","3 Gal Std M I Cross","32","88","3","C04-04D","",""
"0138G21","P2277","MALLC","2x1 Gal Std M I Red Cross","120","330","0","C04-37D","",""
"0129G312","P2291","MALLC","3-1/2 Gal Sq Hd Pipe Plug","32","88","27","C04-38D","","10"
"0120G118","P2303","MALLC","1x1/8 Gal Hex Bushing","1600","4400","0","C04-37D","",""
"0120G11214","P2313","MALLC","1-1/2x1/4 Gal Hex Bushing","300","825","0","C04-37D","",""
"0120G11238","P2314","MALLC","1-1/2x3/8 Gal Hex Bushing","300","825","0","C04-37D","",""
"0120G214","P2319","MALLC","2x1/4 Gal Hex Bushing","480","1320","0","C04-37D","",""
"0120G312","P2332","MALLC","3x1/2 Gal Hex Bushing","192","528","0","C04-37D","",""
"0120G334","P2333","MALLC","3x3/4 Gal Hex Bushing","192","528","60","C04-02D","","0"
"0120G312112","P2339","MALLC","3-1/2x1-1/2 Gal Hex Bushing","128","352","0","C04-38D","","15"
"0120G3122","P2340","MALLC","3-1/2x2 Gal Hex Bushing","64","176","10","C04-02D","","26"
"0120G312212","P2341","MALLC","3-1/2x2-1/2 Gal Hex Bushing","128","352","10","C04-02D","",""
"0120G4312","P2350","MALLC","4x3-1/2 Gal Hex Bushing","80","220","0","C04-02D","","118"
"0131B4112","P2883","MALLC","4x1-1/2 Blk Std M I 90 Red Elbow","8","22","0","C04-37D","",""
"0113G1141","P2886","MALLC","1-1/4x1 Gal Std M I 90 Red Street Elbow","400","1100","0","C04-37D","",""
"0134G141438","P2892","MALLC","1/4x1/4x3/8 BH Gal Std M I Red Tee","1920","5280","0","C04-38D","","300"
"0134G6212","P2902","MALLC","6x2-1/2 Gal Std M I Red Tee","8","12","0","C04-37D","",""
"0134G2121122","P2906","MALLC","2-1/2x1-1/2x2 Gal Std M I Red Tee","88","242","0","C04-38D","","15"
"0134G21222","P2908","MALLC","2-1/2x2x2 Gal Std M I Red Tee","88","242","4","C04-38D","","25"
"0134G2122212","P2909","MALLC","2-1/2x2x2-1/2 Gal Std M I Red Tee","64","176","20","C04-38D","","-2"
"0134G322","P2910","MALLC","3x2x2 Gal Std M I Red Tee","64","176","0","C04-37D","",""
"0134G3212212","P2913","MALLC","3x2-1/2x2-1/2 Gal Std M I Red Tee","48","132","0","C04-38D","","12"
"0510G312","P2917","MALLC","3-1/2 Gal Std M I Cap","32","88","12","C04-38D","","4"
"0129G5","P2930","MALLC","5 Gal Sq Hd Pipe Plug","40","110","0","C04-38D","","6"
"0135G21234","P2933","MALLC","2-1/2x3/4 Gal Std M I Red Coup ling","160","440","4","C04-38D","","18"
"0135G334","P2934","MALLC","3x3/4 Gal Std M I Red Coupling","192","528","0","C04-37D","",""
"0135G63","P2941","MALLC","6x3 Gal Std M I Red Coupling","8","12","0","C04-37D","",""
"0113B1238","P3052","MALLC","1/2x3/8 Blk Std MI 90 Red Stre et Elbow","1920","5280","0","C04-38D","","120"
"0113B1141","P3053","MALLC","1-1/4x1 Blk Std M I 90 Red Str eet Elbow","400","1100","0","C04-37D","",""
"0134G11212114","P3075","MALLC","1-1/2x1/2x1-1/4 Gal Std M I Re d Tee","192","528","0","C04-38D","","24"
"0139B1","P3078","MALLC","1 Blk Sq Hd Solid Pipe Plug","1920","5280","0","C04-38D","","10"
"0139B2","P3081","MALLC","2 Blk Sq Hd Solid Pipe Plug","320","880","0","C04-38D","","4"
"0134B322","P3130","MALLC","3x2x2 Blk Std M I Red Tee","64","176","0","C04-30C","",""
"700G1124","P3132","MALLC","1-1/4 Gal Std M I 45 Y Branch","144","396","0","C04-38D","","19"
"0134B21222","P3156","MALLC","2-1/2x2x2 Blk Std M I Red Tee","88","242","20","C04-21C","","-2"
"0134B2122112","P3157","MALLC","2-1/2x2x1-1/2 Blk Std M I Red Tee","88","242","0","C04-37D","",""
"0700G12","P3187","MALLC","1/2 Gal Std M I 45 Y Branch","720","1980","0","C04-37D","",""
"700G344","P3188","MALLC","3/4 Gal Std M I 45 Y Branch","480","1320","0","C04-38D","","49"
"700G1","P3189","MALLC","1 Gal Std M I 45 Y Branch","240","660","0","C04-37D","",""
"700G112","P3190","MALLC","1-1/2 Gal Std M I 45 Y Branch","120","330","0","C04-37D","",""
"700G2","P3191","MALLC","2 Gal Std M I 45 Y Branch","72","198","0","C04-37D","",""
"0144B38","P3194","MALLC","3/8 Blk Service Tees","1440","3960","0","C04-37D","",""
"0144B1","P3198","MALLC","1 Blk Service Tees","160","440","0","C04-37D","",""
"0144B112","P3200","MALLC","1-1/2 Blk Service Tees","180","495","0","C04-38D","","4"
"0144B2","P3201","MALLC","2 Blk Service Tees","32","88","15","C04-01D","","164"
"0144G114","P3204","MALLC","1-1/4 Gal Service Tees","32","88","0","C04-38D","","31"
"0700B2","P3208","MALLC","2 Blk Std M I 45 Y Branch","72","198","14","C04-22C","","23"
"0149B212","P3213","MALLC","2-1/2 Blk Sq Countersunk Plug","32","88","-32","C04-38D","","6"
"0700B1","P3230","MALLC","1 Blk Std M I 45 Y Branch","240","660","0","C04-38D","","3"
"0700B114","P3231","MALLC","1-1/4 Blk Std M I 45 Y Branch","144","396","0","C04-38D","","5"
"0700B112","P3232","MALLC","1-1/2 Blk Std M I 45 Y Branch","120","330","75","C04-03D","","-40"
"0700B3","P3233","MALLC","3 Blk Std M I 45 Y Branch","32","88","0","C04-37D","",""
"700B4","P3234","MALLC","4 Blk Std M I 45 Y Branch","8","22","0","C04-37D","",""
"0700G38","P3244","MALLC","3/8 Gal Std M I 45 Y Branch","180","495","0","C04-37D","",""
"0134G41","P3250","MALLC","4x1 Gal Std M I Red Tee","32","88","0","C04-37D","",""
"0127G4","P3251","MALLC","4 Gal Std M I 45 Street Elbow","16","44","0","C04-38D","","1"
"0159G18","P3253","MALLC","1/8 Gal Hex Socket Stl plug","32","88","0","C04-38D","","43"
"0159G14","P3254","MALLC","1/4 Gal Stl Hex Ctsk plug","32","88","0","C04-38D","","12098"
"0159G12","P3256","MALLC","1/2 Gal Stl Hex Ctsk Plug","240","240","0","C04-37D","",""
"0159G34","P3257","MALLC","3/4 Gal Hex Socket Stl plug","32","88","0","C04-38D","","18"
"0159B18","P3292","MALLC","1/8 Blk Hex Socket Plug","32","88","0","C04-27C","","30"
"0159B38","P3294","MALLC","3/8 Blk Hex Socket plug","64","176","600","C04-14C","","82"
"0159B12","P3295","MALLC","1/2 Blk Hex Socket Plug","400","1100","390","C04-16C","","39"
"0159B34","P3296","MALLC","3/4 Blk Hex Socket plug","160","160","0","C04-38D","","2829"
"0159B1","P3297","MALLC","1 Blk Hex Socket Plug","32","88","0","C04-22C","","87"
"1200B54","P3339","MALLC","5x4 Blk Hex Bushing","32","88","15","C04-10C","","12"
"0131B114","P3351","MALLC","1x1/4 Blk Std M I 90 Red Elbow","960","2640","20","C04-01D","","361"
"0134B323","P3374","MALLC","3x2x3 Blk Std M I Red Tee","48","132","33","C04-27C","","12"
"0134G21141","P3386","MALLC","2x1-1/4x1 Gal Std M I Red Tee","32","88","0","C04-38D","","1"
"0700B12","P3404","MALLC","1/2 Blk Std M I 45 Y Branch","720","1980","240","C04-03D","","0"
"0700B34","P3405","MALLC","3/4 Blk Std M I 45 Y Branch","480","1320","5","C04-38D","","94"
"0700B212","P3406","MALLC","2-1/2 Blk Std M I 45 Y Branch","40","110","0","C04-37D","",""
"0700B38","P3407","MALLC","3/8 Blk Std M I 45 Y Branch","200","550","0","C04-37D","",""
"0134B41","P3442","MALLC","4x1 Blk Std M I Red Tee","32","88","0","C04-20C","",""
"0134B22212","P3447","MALLC","2x2x2-1/2 BH Blk Std M I Red T ee","48","132","10","C04-31C","","-1"
"0134B1121234","P3486","MALLC","1-1/2x1/2x3/4 Blk Std M I Red Tee","160","440","1","C04-37D","","-1"
"0135B41","P3488","MALLC","4x1 Blk Std M I Red Coupling","72","198","0","C04-37D","",""
"0135B21212","P10852","MALLC","2-1/2x1/2 Blk MI Red Cplg","12","12","0","C04-37D","",""
"0120G54","P3701","MALLC","5x4 Gal Hex Bushing","4","11","0","C04-37D","",""
"0120G62","P3702","MALLC","6x2 Gal Hex Bushing","8","12","0","C04-37D","",""
"0135B334","P3770","MALLC","3x3/4 Blk Std M I Red Coupling","192","528","0","C04-31C","",""
"0135B21234","P3771","MALLC","2-1/2x3/4 Blk Std M I Red Coup ling","160","440","0","C04-28C","",""
"0127B4","P10989","MALLC","4 Blk M I 45 Street Elbow","8","16","3","C04-37D","","-1"
"0129B5","P4069","MALLC","5 Blk Sq Hd Pipe Plug","40","110","0","C04-18C","","0"
"0120B434","P4070","MALLC","4x3/4 Blk Hex Bushing","32","88","0","C04-37D","",""
"0134G412","P4149","MALLC","4x1/2 Gal Std M I Red Tee","8","16","0","C04-37D","",""
"120B053","P4182","MALLC","5x3 Blk Hex Bushing","8","22","0","C04-11C","","0"
"0510B8","P11392","MALLC","8 BLACK CAP","8","16","0","C04-37D","",""
"","P11424","MALLC","2x1-1/4x2 Gal M I Tee","32","88","12","C04-38D","",""
"0134G61","P4265","MALLC","6x1 Gal Std M I Red Tee","4","11","0","C04-37D","",""
"0134G211","P4343","MALLC","2x1x1 Gal Std M I Red Tee","96","264","6","C04-38D","","16"
"0120B5212","P4365","MALLC","5x2-1/2 Blk Hex Bushing","4","11","22","C04-25C","","0"
"0144B14","P4371","MALLC","1/4 Blk Service Tees","800","2200","0","C04-37D","",""
"120DT32","P11564","MALLC","3x2 DOUBLE TAP BUSHING","32","88","0","C04-38D","","2"
"0131B21212","P4404","MALLC","2-1/2x1/2 Blk Std M I 90 Red E lbow","32","88","0","C04-38D","","1"
"0131B21234","P4405","MALLC","2-1/2x3/4 Blk Std M I 90 Red E lbow","32","88","0","C04-38D","","9"
